ECOCYC	Fig6_neg_replicate1	Fig6_neg_replicate2	Fig6_pos_replicate1	Fig6_pos_replicate2
EG11930	0	1.66688E-05	0	5.60205E-06
EG11931	0	1.42585E-05	0	6.05307E-06
EG11935	0.000351024	0.000174558	0.000309353	0.000205543
EG11936	0.000137841	8.48322E-05	0.000208376	0.000128047
G0-10607	0	5.209E-06	2.10785E-06	7.00257E-06
G0-10606	7.47363E-06	5.71309E-06	0	0
EG11937	1.18306E-05	4.89867E-05	7.62413E-06	3.2927E-05
EG11940	1.289E-05	3.0913E-05	1.69394E-05	3.20336E-05
EG11941	1.29011E-06	4.10919E-06	3.32561E-07	5.52407E-07
EG11943	0.000452774	7.75893E-05	0.000363112	0.000111107
EG11951	3.68677E-05	4.15814E-05	5.04783E-05	7.55668E-05
EG11955	0	3.74544E-06	1.94864E-06	1.07895E-06
G7823	1.89774E-06	4.2312E-06	4.40274E-06	0
EG12176	0.000327251	0.000215848	0.000347883	0.000203366
G7825	1.98585E-06	1.51805E-05	4.77779E-06	9.06999E-06
G7828	7.4018E-05	8.74029E-05	3.35066E-05	8.03931E-05
G7829	5.95755E-05	3.50319E-05	3.46521E-05	4.18615E-05
EG10711	1.86173E-05	0.000156549	3.71132E-05	0.00017644
EG10712	0.000102379	6.22264E-05	9.78155E-05	4.50435E-05
G0-9541	0.000262854	0.000821127	0.000281455	0.000701275
G7833	1.52612E-05	5.45266E-05	2.39459E-05	4.26171E-05
G7834	0.000268595	0.000348208	0.000327967	0.00027037
G7835	3.3554E-06	1.16035E-05	1.48276E-06	6.56792E-06
EG12475	2.21971E-06	2.72199E-05	2.86095E-06	2.23355E-05
G7838	5.2956E-06	5.56619E-05	9.55557E-06	2.94775E-05
G7839	3.9717E-06	5.90353E-05	1.36508E-06	3.40125E-05
G7844	1.0531E-05	0.000112704	1.73738E-05	0.000104614
G0-10642	0	0.001436526	0	0.001481432
EG11812	2.14963E-06	7.30334E-06	0	1.84088E-06
EG12439	3.22401E-05	2.93398E-05	3.75603E-05	3.94422E-05
G7846	0	2.64337E-06	0	0
G7847	2.38643E-06	2.28033E-06	0	1.02183E-06
G7848	6.31861E-07	8.8553E-06	0	1.08221E-05
G7849	0	1.46479E-05	0	1.61112E-05
G7850	0	3.32593E-06	0	8.94224E-06
G7851	0.003043098	0.001849987	0.003027143	0.001682138
G7853	3.28062E-05	5.24234E-05	1.548E-05	3.33322E-05
G7861	3.02194E-05	7.50775E-05	8.10146E-05	3.10549E-05
G7862	1.57369E-06	3.34162E-06	3.78617E-06	2.69533E-06
EG11410	0.000101235	8.95155E-05	8.56886E-05	9.31646E-05
G7879	4.1071E-05	3.62262E-05	4.01768E-05	6.31292E-05
G7884	2.43554E-05	0.000183839	2.41653E-05	0.000156232
G7886	1.73762E-05	2.31924E-05	6.82541E-06	1.70062E-05
G7887	3.48395E-07	5.37088E-05	0	4.47532E-05
G7890	5.13308E-05	4.27741E-05	5.00666E-05	4.27702E-05
G7898	1.00866E-05	5.84937E-05	1.47039E-05	4.28915E-05
G7899	0	1.61005E-05	0	2.59732E-05
EG12544	2.25976E-05	1.87575E-05	2.04762E-05	1.05556E-05
G7901	3.61499E-05	3.846E-05	3.30474E-05	2.9362E-05
G7902	3.61063E-06	1.84006E-05	0	3.71045E-05
G7903	0	4.26761E-06	3.45382E-06	1.14741E-05
EG12548	3.0891E-07	3.54212E-06	6.37038E-07	8.99441E-06
G7910	7.62857E-06	1.94385E-05	9.39534E-06	1.41546E-05
G7911	3.22207E-06	8.21021E-06	5.22076E-06	1.34023E-05
G7912	1.16282E-05	2.42426E-05	7.08493E-06	7.2422E-06
G7916	1.06071E-05	2.84507E-05	4.02946E-06	1.52988E-05
G7917	2.29136E-05	3.01664E-05	1.7326E-05	3.53206E-05
G7918	4.10057E-07	2.14199E-05	4.22813E-07	1.75581E-05
G7909	4.85899E-05	9.79735E-05	6.40427E-05	9.11824E-05
G7907	1.26372E-05	2.8981E-05	9.12123E-06	4.32886E-06
G0-16672	1.69524E-06	8.63931E-06	1.74797E-06	8.71051E-06
EG10021	3.9219E-05	4.55257E-05	6.64996E-05	6.26938E-05
G7922	1.00368E-06	1.91811E-06	0	7.73569E-06
G7926	0	1.61005E-05	0	2.16443E-05
G7927	0	4.66068E-06	0	4.17697E-06
G7929	3.18342E-06	1.84767E-05	4.3766E-06	4.84656E-06
G7930	4.84353E-07	2.46838E-06	3.49594E-06	3.31829E-06
G7931	9.7741E-06	6.9182E-07	1.11979E-06	9.30028E-07
G7932	1.77382E-05	2.21382E-05	1.30643E-05	1.86006E-05
G7933	3.19038E-05	3.11076E-05	2.5847E-05	2.23033E-05
G7936	2.06596E-06	1.8049E-05	1.21727E-06	3.03296E-05
G7937	0	9.66032E-06	0	1.73154E-05
G7938	9.75264E-05	6.61522E-05	0.00010226	6.82266E-05
EG11386	1.04219E-05	2.32366E-05	1.20103E-05	2.415E-05
G7941	3.47524E-05	4.94855E-05	6.32354E-06	1.05039E-05
EG11214	3.87541E-05	0.000164225	6.25456E-05	0.000163054
EG11215	0	6.61345E-05	0	3.31514E-05
EG12115	2.33733E-05	2.97789E-05	4.059E-05	8.63856E-05
EG12171	1.3175E-05	4.45334E-06	8.03999E-06	7.36827E-06
EG12342	4.38318E-06	1.51577E-05	1.35586E-05	1.55507E-05
G7946	2.16357E-06	0.000128867	6.1349E-06	8.70825E-05
G7947	0	5.85474E-06	0	5.90299E-06
G7951	6.75632E-05	0.00010191	8.92832E-05	0.000103748
